8/28/2019 1:56:00 PM - *****************FollowUpService - FollowUpProc Starts**************
8/28/2019 1:56:01 PM - Please wait ..fetching policy list from database
8/28/2019 1:56:04 PM - Policy list found from database, count: 104235
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:00 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, issfolllst calculated 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count == 0 entered
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, isIssueRaise: True
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Iissfolllst.Count = 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Issue raised for MissInv (2)
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, AutoPolicyTerminateProcess run
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, _PolicyPaymentEntriesFormissing.Count: 0
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, Rflag: False
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculating 
8/28/2019 1:57:01 PM - PolicyID: c1302a4a-67e0-4198-b997-49c8555e3fa5, FollowupIssueLst calculated 
